# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.50000000e+00
# lRef          : 2.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
12.65           	-1.96681452e-10	8.09731071e-01	9.27226278e-07	4.63416457e-07	4.63809820e-07
12.7            	-1.48915913e-10	8.09086970e-01	8.82541316e-07	4.41121742e-07	4.41419574e-07
12.75           	-1.00464146e-10	8.08454543e-01	9.82883284e-07	4.91341178e-07	4.91542106e-07
12.8            	-8.03976599e-11	8.07832690e-01	9.89683542e-07	4.94761373e-07	4.94922169e-07
12.85           	1.51622161e-11	8.07209306e-01	1.06061223e-06	5.30321275e-07	5.30290950e-07
12.9            	5.17837055e-11	8.06581996e-01	1.05337167e-06	5.26737619e-07	5.26634052e-07
12.95           	3.86454772e-11	8.05939299e-01	1.07740182e-06	5.38739555e-07	5.38662264e-07
13              	3.75658019e-11	8.05356129e-01	1.17731339e-06	5.88694262e-07	5.88619130e-07
13.05           	6.68927943e-11	8.04761022e-01	1.23857461e-06	6.19354197e-07	6.19220412e-07
13.1            	1.04586085e-10	8.04252772e-01	1.30745762e-06	6.53833395e-07	6.53624223e-07
13.15           	6.73307679e-11	8.03643164e-01	1.20060847e-06	6.00371564e-07	6.00236902e-07
13.2            	4.76964240e-11	8.03046765e-01	1.33733482e-06	6.68715108e-07	6.68619715e-07
13.25           	-3.15698577e-11	8.02414387e-01	1.27287388e-06	6.36405371e-07	6.36468511e-07
13.3            	6.81893935e-11	8.01895084e-01	1.51880099e-06	7.59468683e-07	7.59332305e-07
13.35           	1.12527016e-10	8.01302816e-01	1.39853007e-06	6.99377562e-07	6.99152508e-07
13.4            	1.80909895e-10	8.00734299e-01	1.51693490e-06	7.58648362e-07	7.58286542e-07
13.45           	2.43186485e-10	8.00178200e-01	1.53951870e-06	7.70002539e-07	7.69516166e-07
13.5            	3.41381555e-10	7.99566651e-01	1.66193614e-06	8.31309452e-07	8.30626689e-07
13.55           	4.27371734e-10	7.98960492e-01	1.65678798e-06	8.28821364e-07	8.27966621e-07
13.6            	5.12625516e-10	7.98357531e-01	1.70857481e-06	8.54800031e-07	8.53774780e-07
13.65           	7.15237584e-10	7.97724324e-01	1.80576064e-06	9.03595558e-07	9.02165083e-07
13.7            	8.05491479e-10	7.97134628e-01	1.78390968e-06	8.92760331e-07	8.91149348e-07
13.75           	9.15411365e-10	7.96539054e-01	1.85460134e-06	9.28216080e-07	9.26385258e-07
13.8            	1.04888563e-09	7.95939412e-01	1.92649540e-06	9.64296584e-07	9.62198813e-07
13.85           	1.19472701e-09	7.95342297e-01	1.97366142e-06	9.88025438e-07	9.85635984e-07
13.9            	1.33136991e-09	7.94746901e-01	2.01772977e-06	1.01019625e-06	1.00753351e-06
13.95           	1.46820602e-09	7.94151500e-01	2.02010981e-06	1.01152311e-06	1.00858670e-06
14              	1.61852176e-09	7.93551393e-01	2.09232020e-06	1.04777862e-06	1.04454158e-06
14.05           	1.83231678e-09	7.92992969e-01	2.21623421e-06	1.10994942e-06	1.10628479e-06
14.1            	2.08192685e-09	7.92457389e-01	2.28050352e-06	1.14233369e-06	1.13816983e-06
14.15           	2.27925651e-09	7.91880905e-01	2.33085877e-06	1.16770864e-06	1.16315013e-06
14.2            	2.49855142e-09	7.91316609e-01	2.34835730e-06	1.17667720e-06	1.17168010e-06
14.25           	2.62892125e-09	7.90751466e-01	2.47972429e-06	1.24249107e-06	1.23723323e-06
14.3            	2.86336709e-09	7.90190683e-01	2.36731142e-06	1.18651908e-06	1.18079234e-06
14.35           	3.16759124e-09	7.89638923e-01	2.52030033e-06	1.26331776e-06	1.25698258e-06
14.4            	3.51591015e-09	7.89121733e-01	2.61947375e-06	1.31325279e-06	1.30622097e-06
14.45           	3.85793439e-09	7.88549920e-01	2.51848796e-06	1.26310192e-06	1.25538605e-06
14.5            	4.26215728e-09	7.88022996e-01	2.62549090e-06	1.31700761e-06	1.30848329e-06
14.55           	4.69772120e-09	7.87506029e-01	2.74998841e-06	1.37969192e-06	1.37029648e-06
14.6            	5.09436728e-09	7.86954433e-01	2.70562644e-06	1.35790758e-06	1.34771885e-06
14.65           	5.75545551e-09	7.86440627e-01	3.37062571e-06	1.69106831e-06	1.67955740e-06
14.7            	6.40153191e-09	7.85917091e-01	2.78731553e-06	1.40005930e-06	1.38725623e-06
14.75           	7.17554807e-09	7.85443097e-01	3.12891318e-06	1.57163214e-06	1.55728104e-06
14.8            	7.91326774e-09	7.84949083e-01	3.07939410e-06	1.54761032e-06	1.53178378e-06
14.85           	8.62216889e-09	7.84465193e-01	3.14046187e-06	1.57885310e-06	1.56160877e-06
14.9            	9.31935181e-09	7.83996490e-01	3.16755457e-06	1.59309664e-06	1.57445793e-06
14.95           	1.00040675e-08	7.83519813e-01	3.18318771e-06	1.60159792e-06	1.58158979e-06
15              	1.07064173e-08	7.83050883e-01	3.21346979e-06	1.61744131e-06	1.59602848e-06
15.05           	1.14207943e-08	7.82573370e-01	3.21459950e-06	1.61872054e-06	1.59587895e-06
15.1            	1.21592564e-08	7.82095635e-01	3.23318053e-06	1.62874952e-06	1.60443101e-06
15.15           	1.29094003e-08	7.81593575e-01	3.21698204e-06	1.62140042e-06	1.59558162e-06
15.2            	1.36793718e-08	7.81120643e-01	3.23712152e-06	1.63224013e-06	1.60488139e-06
15.25           	1.44601959e-08	7.80658164e-01	3.27138559e-06	1.65015299e-06	1.62123260e-06
15.3            	1.52562587e-08	7.80153394e-01	3.33906856e-06	1.68479054e-06	1.65427802e-06
15.35           	1.60542710e-08	7.79672189e-01	3.29394172e-06	1.66302513e-06	1.63091659e-06
15.4            	1.68355441e-08	7.79174107e-01	3.33877702e-06	1.68622405e-06	1.65255297e-06
15.45           	1.76223485e-08	7.78685710e-01	3.23888887e-06	1.63706679e-06	1.60182209e-06
15.5            	1.84272926e-08	7.78198406e-01	3.22483055e-06	1.63084257e-06	1.59398798e-06
15.55           	1.92450108e-08	7.77716699e-01	3.14855779e-06	1.59352390e-06	1.55503388e-06
15.6            	2.00644185e-08	7.77227049e-01	3.16104228e-06	1.60058556e-06	1.56045672e-06
15.65           	2.08822150e-08	7.76736464e-01	3.09990667e-06	1.57083555e-06	1.52907112e-06
15.7            	2.17808258e-08	7.76300923e-01	3.12914701e-06	1.58635433e-06	1.54279268e-06
15.75           	2.25946616e-08	7.75836291e-01	3.19971408e-06	1.62245170e-06	1.57726238e-06
15.8            	2.34312188e-08	7.75383175e-01	3.00062746e-06	1.52374495e-06	1.47688251e-06
15.85           	2.43098057e-08	7.74933631e-01	2.96259981e-06	1.50560971e-06	1.45699010e-06
15.9            	2.52108278e-08	7.74487575e-01	2.88079154e-06	1.46560660e-06	1.41518494e-06
15.95           	2.61219772e-08	7.74052384e-01	2.76993116e-06	1.41108756e-06	1.35884360e-06
16              	2.70362344e-08	7.73604474e-01	2.71662704e-06	1.38534976e-06	1.33127729e-06
16.05           	2.79440554e-08	7.73184810e-01	2.52202723e-06	1.28895767e-06	1.23306956e-06
16.1            	2.88646228e-08	7.72727117e-01	2.44160870e-06	1.24966897e-06	1.19193973e-06
16.15           	2.97360888e-08	7.72276782e-01	2.28143599e-06	1.17045408e-06	1.11098190e-06
16.2            	3.06007516e-08	7.71852886e-01	2.28333985e-06	1.17227068e-06	1.11106917e-06
16.25           	3.14606953e-08	7.71430755e-01	2.14413112e-06	1.10352625e-06	1.04060486e-06
16.3            	3.23197615e-08	7.71009350e-01	2.00396541e-06	1.03430247e-06	9.69662945e-07
16.35           	3.31204821e-08	7.70574317e-01	1.84028970e-06	9.53265333e-07	8.87024369e-07
16.4            	3.39662637e-08	7.70202666e-01	1.80057454e-06	9.34253534e-07	8.66321006e-07
16.45           	3.47508114e-08	7.69799712e-01	1.57339324e-06	8.21447430e-07	7.51945807e-07
16.5            	3.55098521e-08	7.69403396e-01	1.44480286e-06	7.57911281e-07	6.86891577e-07
16.55           	3.61831438e-08	7.68983904e-01	1.11255934e-06	5.92462812e-07	5.20096524e-07
16.6            	3.68730926e-08	7.68564443e-01	9.41078771e-07	5.07412478e-07	4.33666293e-07
16.65           	3.75599901e-08	7.68147218e-01	9.46884988e-07	5.11002484e-07	4.35882504e-07
16.7            	3.81714267e-08	7.67716447e-01	6.42994211e-07	3.59668532e-07	2.83325679e-07
16.75           	3.88070511e-08	7.67302254e-01	5.45699903e-07	3.11657002e-07	2.34042900e-07
16.8            	3.92879925e-08	7.66888199e-01	3.11304527e-07	1.94940256e-07	1.16364271e-07
16.85           	3.99187288e-08	7.66479518e-01	8.37688905e-08	8.18031741e-08	1.96571642e-09
16.9            	4.05067770e-08	7.66069059e-01	-1.15194479e-07	-1.70904626e-08	-9.81040167e-08
16.95           	4.10632959e-08	7.65660867e-01	-3.15809054e-07	-1.16841231e-07	-1.98967823e-07
17              	4.15929800e-08	7.65267785e-01	-5.45107084e-07	-2.30960562e-07	-3.14146522e-07
17.05           	4.20549369e-08	7.64845897e-01	-8.22240775e-07	-3.69065450e-07	-4.53175324e-07
17.1            	4.24919969e-08	7.64451896e-01	-1.02746974e-06	-4.71242871e-07	-5.56226865e-07
17.15           	4.28938504e-08	7.64068468e-01	-1.27906991e-06	-5.96641105e-07	-6.82428806e-07
17.2            	4.32460155e-08	7.63686783e-01	-1.48583296e-06	-6.99670467e-07	-7.86162498e-07
17.25           	4.35246795e-08	7.63298050e-01	-1.71323417e-06	-8.13092406e-07	-9.00141765e-07
17.3            	4.38666072e-08	7.62925884e-01	-2.08102636e-06	-9.96646573e-07	-1.08437979e-06
17.35           	4.40828813e-08	7.62554084e-01	-2.30524239e-06	-1.10853831e-06	-1.19670408e-06
17.4            	4.40811707e-08	7.62182116e-01	-2.58066811e-06	-1.24625289e-06	-1.33441523e-06
17.45           	4.40957683e-08	7.61793899e-01	-2.88158154e-06	-1.39669500e-06	-1.48488654e-06
17.5            	4.41098140e-08	7.61459972e-01	-3.08603515e-06	-1.49890776e-06	-1.58712739e-06
17.55           	4.40460871e-08	7.61106255e-01	-3.36912181e-06	-1.64051482e-06	-1.72860699e-06
17.6            	4.38569230e-08	7.60736898e-01	-3.60608121e-06	-1.75918368e-06	-1.84689753e-06
17.65           	4.36178277e-08	7.60368178e-01	-4.01527214e-06	-1.96401824e-06	-2.05125390e-06
17.7            	4.33275408e-08	7.60036884e-01	-4.36776828e-06	-2.14055660e-06	-2.22721168e-06
17.75           	4.29792568e-08	7.59639859e-01	-4.54590517e-06	-2.22997333e-06	-2.31593184e-06
17.8            	4.25401560e-08	7.59285106e-01	-4.95978021e-06	-2.43734995e-06	-2.52243026e-06
17.85           	4.20137349e-08	7.58871263e-01	-5.22354577e-06	-2.56975915e-06	-2.65378662e-06
17.9            	4.14014961e-08	7.58482453e-01	-5.48063138e-06	-2.69891419e-06	-2.78171719e-06
17.95           	4.06775012e-08	7.58118716e-01	-5.76294044e-06	-2.84079272e-06	-2.92214772e-06
18              	3.98469714e-08	7.57749142e-01	-6.06969155e-06	-2.99499880e-06	-3.07469274e-06
18.05           	3.89213277e-08	7.57377096e-01	-6.40342839e-06	-3.16279287e-06	-3.24063552e-06
18.1            	3.79095189e-08	7.57003245e-01	-6.69062431e-06	-3.30740264e-06	-3.38322168e-06
18.15           	3.68024032e-08	7.56629845e-01	-6.98039367e-06	-3.45339443e-06	-3.52699924e-06
18.2            	3.55869741e-08	7.56246807e-01	-7.27619056e-06	-3.60250830e-06	-3.67368225e-06
18.25           	3.43138880e-08	7.55904546e-01	-7.52991981e-06	-3.73064602e-06	-3.79927379e-06
18.3            	3.29058496e-08	7.55544553e-01	-7.86957945e-06	-3.90188388e-06	-3.96769558e-06
18.35           	3.13954720e-08	7.55188862e-01	-8.21423828e-06	-4.07572367e-06	-4.13851461e-06
18.4            	2.97595985e-08	7.54818326e-01	-8.26729160e-06	-4.10388620e-06	-4.16340540e-06
18.45           	2.79933431e-08	7.54454032e-01	-8.64338166e-06	-4.29369749e-06	-4.34968417e-06
18.5            	2.61665380e-08	7.54115761e-01	-8.93379539e-06	-4.44073116e-06	-4.49306423e-06
18.55           	2.42081309e-08	7.53738244e-01	-9.17021838e-06	-4.56090106e-06	-4.60931732e-06
18.6            	2.21605356e-08	7.53387206e-01	-9.42522615e-06	-4.69045254e-06	-4.73477361e-06
18.65           	2.00246312e-08	7.53041776e-01	-9.66945739e-06	-4.81470406e-06	-4.85475333e-06
18.7            	1.77883974e-08	7.52698550e-01	-9.90732127e-06	-4.93587224e-06	-4.97144903e-06
18.75           	1.54526421e-08	7.52357121e-01	-1.01332183e-05	-5.05115653e-06	-5.08206182e-06
18.8            	1.30169129e-08	7.52013120e-01	-1.03231272e-05	-5.14854670e-06	-5.17458052e-06
18.85           	1.04722580e-08	7.51697523e-01	-1.07487250e-05	-5.36389025e-06	-5.38483476e-06
18.9            	7.06592423e-09	7.51389184e-01	-1.07459865e-05	-5.36592733e-06	-5.38005918e-06
18.95           	4.33901562e-09	7.51078085e-01	-1.10129829e-05	-5.50215243e-06	-5.51083046e-06
19              	1.53857778e-09	7.50694584e-01	-1.09909978e-05	-5.49396034e-06	-5.49703750e-06
19.05           	-1.47399253e-09	7.50372595e-01	-1.13291625e-05	-5.66605526e-06	-5.66310727e-06
19.1            	-4.87240595e-09	7.50028662e-01	-1.14102557e-05	-5.71000026e-06	-5.70025545e-06
19.15           	-8.39250148e-09	7.49713742e-01	-1.15021218e-05	-5.75945338e-06	-5.74266838e-06
19.2            	-1.18960863e-08	7.49397549e-01	-1.17284837e-05	-5.87613793e-06	-5.85234576e-06
19.25           	-1.53805088e-08	7.49090028e-01	-1.16205179e-05	-5.82563944e-06	-5.79487842e-06
19.3            	-1.88814150e-08	7.48762517e-01	-1.18102402e-05	-5.92400152e-06	-5.88623869e-06
19.35           	-2.24081889e-08	7.48437281e-01	-1.17690693e-05	-5.90694285e-06	-5.86212647e-06
19.4            	-2.59786798e-08	7.48086057e-01	-1.19943695e-05	-6.02316343e-06	-5.97120607e-06
19.45           	-2.95356018e-08	7.47729371e-01	-1.21289559e-05	-6.09401355e-06	-6.03494235e-06
19.5            	-3.32506276e-08	7.47407816e-01	-1.16029077e-05	-5.83470450e-06	-5.76820324e-06
19.55           	-3.69813620e-08	7.47117714e-01	-1.19791549e-05	-6.02655879e-06	-5.95259606e-06
19.6            	-4.07138102e-08	7.46811009e-01	-1.18176023e-05	-5.94951498e-06	-5.86808736e-06
19.65           	-4.44529645e-08	7.46497196e-01	-1.17646116e-05	-5.92675878e-06	-5.83785285e-06
19.7            	-4.82483825e-08	7.46184514e-01	-1.17788514e-05	-5.93767409e-06	-5.84117732e-06
19.75           	-5.20880897e-08	7.45834052e-01	-1.17446461e-05	-5.92441115e-06	-5.82023497e-06
19.8            	-5.59940634e-08	7.45536427e-01	-1.16421070e-05	-5.87704757e-06	-5.76505944e-06
19.85           	-5.99581348e-08	7.45242905e-01	-1.14386358e-05	-5.77927603e-06	-5.65935976e-06
19.9            	-6.39705022e-08	7.44953726e-01	-1.13596730e-05	-5.74380701e-06	-5.61586600e-06
19.95           	-6.81186867e-08	7.44655913e-01	-1.06489291e-05	-5.39258325e-06	-5.25634587e-06
20              	-7.23143074e-08	7.44381418e-01	-1.08618420e-05	-5.50323531e-06	-5.35860669e-06
20.05           	-7.65141072e-08	7.44044004e-01	-1.00313788e-05	-5.09220351e-06	-4.93917530e-06
20.1            	-8.06721052e-08	7.43740975e-01	-1.05698978e-05	-5.36562100e-06	-5.20427679e-06
20.15           	-8.47050262e-08	7.43481176e-01	-1.03013684e-05	-5.23538922e-06	-5.06597917e-06
20.2            	-8.88128249e-08	7.43208672e-01	-9.52866906e-06	-4.85314735e-06	-4.67552170e-06
20.25           	-9.30285675e-08	7.42909255e-01	-9.20826782e-06	-4.69716248e-06	-4.51110534e-06
20.3            	-9.71863157e-08	7.42658945e-01	-9.14217823e-06	-4.66827543e-06	-4.47390280e-06
20.35           	-1.01252994e-07	7.42415877e-01	-8.68421675e-06	-4.44336137e-06	-4.24085538e-06
20.4            	-1.05316317e-07	7.42179465e-01	-8.56647853e-06	-4.38855558e-06	-4.17792295e-06
20.45           	-1.09377854e-07	7.41930811e-01	-7.14921622e-06	-3.68398596e-06	-3.46523026e-06
20.5            	-1.13462491e-07	7.41668575e-01	-7.84008418e-06	-4.03350458e-06	-3.80657960e-06
20.55           	-1.17512480e-07	7.41381530e-01	-6.16638182e-06	-3.20070339e-06	-2.96567843e-06
20.6            	-1.21681755e-07	7.41006017e-01	-4.85995148e-06	-2.55165749e-06	-2.30829398e-06
20.65           	-1.25754425e-07	7.40709377e-01	-5.54394723e-06	-2.89772804e-06	-2.64621919e-06
20.7            	-1.29599195e-07	7.40393317e-01	-3.58286339e-06	-1.92103089e-06	-1.66183250e-06
20.75           	-1.33384700e-07	7.40086281e-01	-3.63369528e-06	-1.95023234e-06	-1.68346294e-06
20.8            	-1.36929804e-07	7.39784487e-01	-2.80070586e-06	-1.53728273e-06	-1.26342313e-06
20.85           	-1.40413381e-07	7.39495295e-01	-1.37884447e-06	-8.29835614e-07	-5.49008851e-07
20.9            	-1.43860799e-07	7.39205880e-01	-7.95626664e-07	-5.41674131e-07	-2.53952533e-07
20.95           	-1.47131399e-07	7.38894352e-01	7.29395553e-09	-1.43484421e-07	1.50778376e-07
21              	-1.50201148e-07	7.38613683e-01	9.54211929e-07	3.26904817e-07	6.27307112e-07
21.05           	-1.53088028e-07	7.38348705e-01	1.76653312e-06	7.30178531e-07	1.03635459e-06
21.1            	-1.55777541e-07	7.38089506e-01	2.64400580e-06	1.16622536e-06	1.47778044e-06
21.15           	-1.58271495e-07	7.37826298e-01	3.66619405e-06	1.67482553e-06	1.99136852e-06
21.2            	-1.60631045e-07	7.37592859e-01	4.87695546e-06	2.27784669e-06	2.59910878e-06
21.25           	-1.62829144e-07	7.37338528e-01	5.91387753e-06	2.79410962e-06	3.11976791e-06
21.3            	-1.64843548e-07	7.37081549e-01	7.01986218e-06	3.34508754e-06	3.67477464e-06
21.35           	-1.66653462e-07	7.36824491e-01	8.19252430e-06	3.92960869e-06	4.26291561e-06
21.4            	-1.68249676e-07	7.36567014e-01	9.40096349e-06	4.53223207e-06	4.86873142e-06
21.45           	-1.69626862e-07	7.36310831e-01	1.06282443e-05	5.14449530e-06	5.48374902e-06
21.5            	-1.70787932e-07	7.36054397e-01	1.18646370e-05	5.76153058e-06	6.10310644e-06
21.55           	-1.71656091e-07	7.35797373e-01	1.31817403e-05	6.41921406e-06	6.76252624e-06
21.6            	-1.72259261e-07	7.35541749e-01	1.44985236e-05	7.07700251e-06	7.42152104e-06
21.65           	-1.72593438e-07	7.35286963e-01	1.58425795e-05	7.74869629e-06	8.09388317e-06
21.7            	-1.72651614e-07	7.35032804e-01	1.72317815e-05	8.44323913e-06	8.78854236e-06
21.75           	-1.72419510e-07	7.34780301e-01	1.86355557e-05	9.14535835e-06	9.49019737e-06
21.8            	-1.71887389e-07	7.34517774e-01	1.99363488e-05	9.79628703e-06	1.01400618e-05
21.85           	-1.70981190e-07	7.34292676e-01	2.15044157e-05	1.05812267e-05	1.09231890e-05
21.9            	-1.69843512e-07	7.34045096e-01	2.30075682e-05	1.13339406e-05	1.16736276e-05
21.95           	-1.68397567e-07	7.33804300e-01	2.46325113e-05	1.21478581e-05	1.24846532e-05
22              	-1.66574200e-07	7.33557908e-01	2.59106607e-05	1.27887562e-05	1.31219046e-05
22.05           	-1.64362921e-07	7.33297545e-01	2.74444668e-05	1.35578705e-05	1.38865963e-05
22.1            	-1.61853628e-07	7.33035854e-01	2.96618492e-05	1.46690710e-05	1.49927782e-05
22.15           	-1.59011575e-07	7.32795400e-01	3.08263904e-05	1.52541836e-05	1.55722068e-05
22.2            	-1.55345418e-07	7.32549542e-01	3.24781997e-05	1.60837544e-05	1.63944453e-05
22.25           	-1.51222747e-07	7.32302795e-01	3.42030084e-05	1.69502814e-05	1.72527269e-05
22.3            	-1.46723485e-07	7.32063778e-01	3.57356648e-05	1.77211089e-05	1.80145559e-05
22.35           	-1.41848278e-07	7.31824265e-01	3.72898403e-05	1.85030719e-05	1.87867685e-05
22.4            	-1.36611427e-07	7.31582878e-01	3.88839100e-05	1.93053436e-05	1.95785664e-05
22.45           	-1.31011412e-07	7.31340213e-01	4.04757759e-05	2.01068766e-05	2.03688994e-05
22.5            	-1.25028611e-07	7.31094473e-01	4.20680732e-05	2.09090080e-05	2.11590652e-05
22.55           	-1.17431910e-07	7.30855205e-01	4.36812538e-05	2.17231950e-05	2.19580588e-05
22.6            	-1.10437859e-07	7.30636482e-01	4.52052005e-05	2.24921624e-05	2.27130381e-05
22.65           	-1.03221233e-07	7.30399952e-01	4.67920155e-05	2.32927865e-05	2.34992290e-05
22.7            	-9.55995654e-08	7.30169836e-01	4.85198758e-05	2.41643384e-05	2.43555375e-05
22.75           	-8.75215889e-08	7.29937544e-01	5.00129738e-05	2.49189653e-05	2.50940085e-05
22.8            	-7.90458482e-08	7.29705161e-01	5.15038824e-05	2.56728953e-05	2.58309870e-05
22.85           	-6.99477245e-08	7.29475684e-01	5.31001790e-05	2.64801418e-05	2.66200372e-05
22.9            	-6.03445819e-08	7.29253623e-01	5.45774619e-05	2.72283864e-05	2.73490755e-05
22.95           	-5.02340003e-08	7.29039838e-01	5.59605159e-05	2.79300240e-05	2.80304920e-05
23              	-3.96188238e-08	7.28836588e-01	5.73481904e-05	2.86344764e-05	2.87137140e-05
23.05           	-2.84318509e-08	7.28623028e-01	5.96817182e-05	2.98124273e-05	2.98692910e-05
23.1            	-1.67685872e-08	7.28409680e-01	6.02917745e-05	3.01291187e-05	3.01626558e-05
23.15           	-4.47740055e-09	7.28179537e-01	6.12449486e-05	3.06179969e-05	3.06269517e-05
23.2            	8.13781754e-09	7.27959534e-01	6.39568198e-05	3.19865477e-05	3.19702721e-05
23.25           	2.11835579e-08	7.27720599e-01	6.36939586e-05	3.18681629e-05	3.18257958e-05
23.3            	3.47732568e-08	7.27491716e-01	6.58578135e-05	3.29636800e-05	3.28941335e-05
23.35           	4.87224507e-08	7.27260683e-01	6.68630474e-05	3.34802461e-05	3.33828012e-05
23.4            	6.31384365e-08	7.27035474e-01	6.80049462e-05	3.40656115e-05	3.39393347e-05
23.45           	7.78351749e-08	7.26809633e-01	7.11366771e-05	3.56461737e-05	3.54905034e-05
23.5            	9.33592448e-08	7.26586310e-01	6.77665611e-05	3.39766398e-05	3.37899213e-05
23.55           	1.09703006e-07	7.26375746e-01	7.05400091e-05	3.53797075e-05	3.51603015e-05
23.6            	1.26163965e-07	7.26181510e-01	7.16920732e-05	3.59722006e-05	3.57198726e-05
23.65           	1.43144653e-07	7.25942573e-01	7.12608034e-05	3.57735464e-05	3.54872571e-05
23.7            	1.60302855e-07	7.25697519e-01	7.37580340e-05	3.70393198e-05	3.67187141e-05
23.75           	1.77700850e-07	7.25473697e-01	7.38048334e-05	3.70801176e-05	3.67247159e-05
23.8            	1.95630016e-07	7.25255291e-01	7.46728944e-05	3.75320772e-05	3.71408172e-05
23.85           	2.14089648e-07	7.25012545e-01	7.46314906e-05	3.75298349e-05	3.71016556e-05
23.9            	2.33104153e-07	7.24794275e-01	7.53921421e-05	3.79291752e-05	3.74629669e-05
23.95           	2.52622061e-07	7.24580651e-01	7.50363838e-05	3.77708140e-05	3.72655698e-05
24              	2.72853574e-07	7.24364252e-01	7.52459082e-05	3.78958077e-05	3.73501005e-05
24.05           	2.94207239e-07	7.24151048e-01	7.50623437e-05	3.78253791e-05	3.72369646e-05
