# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous)	moments(pressure viscous)
5.2             	((5.35926505e+00 -1.09446503e-06 2.21408403e-20) (6.86366645e-01 -3.19153802e-08 -3.94124537e-22)) ((1.16966105e-18 -3.05646858e-20 1.44487720e-13) (-8.79654178e-19 5.26763842e-22 -4.10240172e-09))
5.25            	((5.34881186e+00 -1.07686722e-06 2.19565919e-20) (6.85342538e-01 -3.31673696e-08 -3.91113095e-22)) ((1.16751143e-18 -3.05603054e-20 1.12709972e-13) (-8.80969877e-19 5.23880022e-22 -2.78728911e-09))
5.3             	((5.33940753e+00 -9.63345625e-07 2.17978697e-20) (6.84339513e-01 -3.31461595e-08 -3.88163173e-22)) ((1.16535916e-18 -3.05599746e-20 1.46665666e-13) (-8.82259559e-19 5.21034180e-22 -1.52010493e-09))
5.35            	((5.32944272e+00 -9.63588992e-07 2.16456628e-20) (6.83351634e-01 -3.26656367e-08 -3.85229275e-22)) ((1.16313205e-18 -3.05548756e-20 1.22947225e-13) (-8.83546617e-19 5.18183321e-22 -2.87433057e-10))
5.4             	((5.31980746e+00 -9.23402907e-07 2.14922876e-20) (6.82377924e-01 -3.18656879e-08 -3.82344190e-22)) ((1.16094260e-18 -3.05512525e-20 1.13635880e-13) (-8.84813567e-19 5.15368588e-22 9.78283524e-10))
5.45            	((5.30978058e+00 -8.37390353e-07 2.13329010e-20) (6.81413845e-01 -3.06536862e-08 -3.79485674e-22)) ((1.15875540e-18 -3.05455364e-20 1.14367934e-13) (-8.86047457e-19 5.12576155e-22 2.26745203e-09))
5.5             	((5.29905534e+00 -7.86412854e-07 2.11640318e-20) (6.80452429e-01 -2.93031927e-08 -3.76643586e-22)) ((1.15652780e-18 -3.05349181e-20 1.11219627e-13) (-8.87253587e-19 5.09790729e-22 3.47560510e-09))
5.55            	((5.28963359e+00 -8.37351598e-07 2.10257564e-20) (6.79503550e-01 -2.84260474e-08 -3.73846485e-22)) ((1.15439138e-18 -3.05288190e-20 1.19045399e-13) (-8.88398807e-19 5.07031311e-22 4.63643513e-09))
5.6             	((5.28031597e+00 -6.88454231e-07 2.08847346e-20) (6.78571217e-01 -2.65719290e-08 -3.71103471e-22)) ((1.15229185e-18 -3.05222588e-20 9.30336537e-14) (-8.89513443e-19 5.04312431e-22 5.58019850e-09))
5.65            	((5.27054275e+00 -6.72573869e-07 2.07434960e-20) (6.77655907e-01 -2.55939633e-08 -3.68381747e-22)) ((1.15014524e-18 -3.05113828e-20 1.11289450e-13) (-8.89713863e-19 5.01638338e-22 6.34527796e-09))
5.7             	((5.26125735e+00 -6.75328099e-07 2.06094325e-20) (6.76757489e-01 -2.49019229e-08 -3.65762070e-22)) ((1.14806892e-18 -3.05018683e-20 1.03863966e-13) (-8.89053127e-19 4.99016259e-22 7.19834154e-09))
5.75            	((5.25226493e+00 -1.91679688e-07 2.04576521e-20) (6.75872003e-01 -2.24350398e-08 -3.63236156e-22)) ((1.14611988e-18 -3.04940579e-20 9.43780644e-14) (-8.88438326e-19 4.96479725e-22 8.37835126e-09))
5.8             	((5.24349777e+00 -3.35308114e-07 2.03173415e-20) (6.75000472e-01 -2.09379386e-08 -3.60809208e-22)) ((1.14419308e-18 -3.04865523e-20 1.06010686e-13) (-8.87847613e-19 4.94021300e-22 9.26020963e-09))
5.85            	((5.23455338e+00 -1.05854288e-07 2.01753852e-20) (6.74140198e-01 -1.86343603e-08 -3.58462939e-22)) ((1.14228451e-18 -3.04776943e-20 9.21381027e-14) (-8.87254296e-19 4.91642198e-22 1.03075759e-08))
5.9             	((5.22522970e+00 2.65037605e-08 2.00225012e-20) (6.73285809e-01 -1.58310889e-08 -3.56184051e-22)) ((1.14040401e-18 -3.04668426e-20 1.15571181e-13) (-8.86655041e-19 4.89324229e-22 1.14319105e-08))
5.95            	((5.21690851e+00 -1.87295580e-07 1.98967183e-20) (6.72443678e-01 -1.40749251e-08 -3.53960081e-22)) ((1.13856076e-18 -3.04602805e-20 9.71653313e-14) (-8.86020402e-19 4.87046303e-22 1.21704168e-08))
6               	((5.20781178e+00 2.28681395e-07 1.97516454e-20) (6.71609007e-01 -1.03348537e-08 -3.51776668e-22)) ((1.13676448e-18 -3.04503728e-20 1.35565604e-13) (-8.85383576e-19 4.84821332e-22 1.36963445e-08))
6.05            	((5.19793825e+00 1.07839146e-07 1.96054555e-20) (6.70774174e-01 -7.47081185e-09 -3.49604334e-22)) ((1.13493323e-18 -3.04353974e-20 1.48846647e-13) (-8.84874473e-19 4.82590597e-22 1.47196699e-08))
6.1             	((5.18789603e+00 2.67040779e-07 1.94408094e-20) (6.69932183e-01 -4.42147031e-09 -3.47454309e-22)) ((1.13309242e-18 -3.04192728e-20 1.87661952e-13) (-8.84371821e-19 4.80386716e-22 1.55896920e-08))
6.15            	((5.17969322e+00 -1.04687925e-07 1.93276854e-20) (6.69098553e-01 -3.54190640e-09 -3.45341842e-22)) ((1.13135686e-18 -3.04116158e-20 8.13160303e-14) (-8.83833623e-19 4.78194849e-22 1.55957458e-08))
6.2             	((5.17133778e+00 3.63111805e-07 1.91895799e-20) (6.68273786e-01 -9.64327229e-10 -3.43237238e-22)) ((1.12959669e-18 -3.04026198e-20 1.82018029e-13) (-8.83299347e-19 4.76039160e-22 1.60019295e-08))
6.25            	((5.16314963e+00 1.92082848e-07 1.90680560e-20) (6.67459875e-01 1.19258937e-09 -3.41130248e-22)) ((1.12779005e-18 -3.03930565e-20 1.34489642e-13) (-8.82754606e-19 4.73864299e-22 1.59014836e-08))
6.3             	((5.15377556e+00 5.38568299e-07 1.89164466e-20) (6.66645937e-01 5.76964481e-09 -3.39024831e-22)) ((1.12603800e-18 -3.03781488e-20 2.22439255e-13) (-8.82229342e-19 4.71705039e-22 1.58649676e-08))
6.35            	((5.14528377e+00 -8.57650310e-08 1.87895710e-20) (6.65841616e-01 6.25496463e-09 -3.36938934e-22)) ((1.12429813e-18 -3.03658886e-20 1.26556318e-13) (-8.81625078e-19 4.69548726e-22 1.60775918e-08))
6.4             	((5.13733582e+00 6.00235580e-07 1.86593779e-20) (6.65046169e-01 1.12909914e-08 -3.34910979e-22)) ((1.12268094e-18 -3.03570177e-20 1.56812497e-13) (-8.81011977e-19 4.67446226e-22 1.70855282e-08))
6.45            	((5.12959434e+00 3.01912824e-07 1.85317054e-20) (6.64261902e-01 1.55181247e-08 -3.32893592e-22)) ((1.12107896e-18 -3.03485408e-20 1.19836866e-13) (-8.80388695e-19 4.65351508e-22 1.80478861e-08))
6.5             	((5.12213548e+00 5.14118250e-07 1.84064825e-20) (6.63490799e-01 2.13227008e-08 -3.30905177e-22)) ((1.11949653e-18 -3.03408078e-20 9.69363478e-14) (-8.79743282e-19 4.63280827e-22 1.93759286e-08))
6.55            	((5.11471031e+00 3.88376066e-07 1.82855350e-20) (6.62732261e-01 2.58878401e-08 -3.28935638e-22)) ((1.11792122e-18 -3.03327008e-20 7.45501751e-14) (-8.79078060e-19 4.61233173e-22 2.07604195e-08))
6.6             	((5.10763011e+00 5.49966138e-07 1.81717696e-20) (6.61987676e-01 3.09886930e-08 -3.26994632e-22)) ((1.11636667e-18 -3.03256960e-20 5.25361005e-14) (-8.78396150e-19 4.59212938e-22 2.22177474e-08))
6.65            	((5.10096868e+00 1.22978859e-06 1.80610861e-20) (6.61259207e-01 4.03375300e-08 -3.25091801e-22)) ((1.11483962e-18 -3.03203639e-20 2.93137910e-14) (-8.77702592e-19 4.57226108e-22 2.37356881e-08))
6.7             	((5.09465888e+00 9.45677509e-07 1.79534584e-20) (6.60549052e-01 4.60999156e-08 -3.23200386e-22)) ((1.11333569e-18 -3.03164363e-20 2.35636163e-14) (-8.76999125e-19 4.55254909e-22 2.45083892e-08))
6.75            	((5.08649963e+00 5.43231717e-06 1.78191314e-20) (6.59840246e-01 7.79448415e-08 -3.21401508e-22)) ((1.11179723e-18 -3.03037066e-20 -8.48010898e-14) (-8.76337172e-19 4.53343712e-22 2.84504442e-08))
6.8             	((5.07961021e+00 -2.62483151e-06 1.77242050e-20) (6.59138587e-01 5.13659250e-08 -3.19360051e-22)) ((1.11028248e-18 -3.02962423e-20 5.44564394e-14) (-8.75670523e-19 4.51314440e-22 2.55263969e-08))
6.85            	((5.07279915e+00 3.70680553e-06 1.76228014e-20) (6.58441949e-01 5.93986026e-08 -3.17436312e-22)) ((1.10880469e-18 -3.02892036e-20 -1.58757556e-14) (-8.74944495e-19 4.49449773e-22 2.62038735e-08))
6.9             	((5.06492648e+00 5.59510211e-06 1.74867987e-20) (6.57741628e-01 8.27243072e-08 -3.15502783e-22)) ((1.10733500e-18 -3.02772877e-20 -1.02680017e-13) (-8.74155822e-19 4.47552853e-22 2.77079759e-08))
6.95            	((5.05780083e+00 -8.98063259e-07 1.73691999e-20) (6.57046633e-01 5.93615495e-08 -3.13487331e-22)) ((1.10585898e-18 -3.02679804e-20 1.00991264e-14) (-8.73371709e-19 4.45583268e-22 2.51503895e-08))
7               	((5.05057651e+00 4.07454431e-06 1.72556650e-20) (6.56356999e-01 6.23333270e-08 -3.11580569e-22)) ((1.10438521e-18 -3.02576085e-20 -5.10628866e-14) (-8.72615469e-19 4.43724615e-22 2.59643417e-08))
7.05            	((5.04375821e+00 3.33399619e-06 1.71435397e-20) (6.55676371e-01 6.44230922e-08 -3.09649726e-22)) ((1.10296663e-18 -3.02493690e-20 -5.71508986e-14) (-8.71868551e-19 4.41837229e-22 2.59838280e-08))
7.1             	((5.03669441e+00 3.35626213e-06 1.70322385e-20) (6.55007182e-01 6.42734927e-08 -3.07718620e-22)) ((1.10153183e-18 -3.02390842e-20 -6.71528805e-14) (-8.71173952e-19 4.39952641e-22 2.69195312e-08))
7.15            	((5.02917532e+00 3.26572219e-06 1.69070591e-20) (6.54338418e-01 6.25336224e-08 -3.05803338e-22)) ((1.10012894e-18 -3.02268182e-20 -6.33295499e-14) (-8.70493300e-19 4.38081902e-22 2.82929857e-08))
7.2             	((5.02223717e+00 3.49181248e-06 1.67860990e-20) (6.53672802e-01 6.21909130e-08 -3.03901316e-22)) ((1.09871522e-18 -3.02163037e-20 -8.65162976e-14) (-8.69812898e-19 4.36223384e-22 3.05245046e-08))
7.25            	((5.01568811e+00 4.00430488e-06 1.66782434e-20) (6.53014026e-01 6.49426903e-08 -3.02031349e-22)) ((1.09733155e-18 -3.02070869e-20 -1.06482531e-13) (-8.69164717e-19 4.34396944e-22 3.35127991e-08))
7.3             	((5.00923993e+00 3.96060175e-06 1.65723894e-20) (6.52362412e-01 6.71744658e-08 -3.00177699e-22)) ((1.09596913e-18 -3.01978889e-20 -1.16952021e-13) (-8.68523574e-19 4.32587016e-22 3.69459357e-08))
7.35            	((5.00245013e+00 4.26124149e-06 1.64614210e-20) (6.51714259e-01 7.09327523e-08 -2.98351648e-22)) ((1.09459446e-18 -3.01865096e-20 -1.38590094e-13) (-8.67901588e-19 4.30799784e-22 4.08501310e-08))
7.4             	((4.99578541e+00 4.07056478e-06 1.63495393e-20) (6.51069604e-01 7.30261668e-08 -2.96550026e-22)) ((1.09321690e-18 -3.01750922e-20 -1.48566055e-13) (-8.67294385e-19 4.29035413e-22 4.47631970e-08))
7.45            	((4.98921654e+00 4.07142291e-06 1.62365536e-20) (6.50429080e-01 7.44536776e-08 -2.94775910e-22)) ((1.09185068e-18 -3.01635586e-20 -1.60500519e-13) (-8.66697872e-19 4.27297245e-22 4.85845745e-08))
7.5             	((4.98177691e+00 5.13778109e-06 1.61263351e-20) (6.49786126e-01 8.08479868e-08 -2.93039729e-22)) ((1.09040220e-18 -3.01463158e-20 -2.30165279e-13) (-8.66133816e-19 4.25571070e-22 5.39290866e-08))
7.55            	((4.97510355e+00 4.02422475e-06 1.60255066e-20) (6.49144170e-01 7.83100446e-08 -2.91317399e-22)) ((1.08903384e-18 -3.01327349e-20 -1.92291062e-13) (-8.65566382e-19 4.23886016e-22 5.82529680e-08))
7.6             	((4.96866414e+00 4.32525359e-06 1.59160886e-20) (6.48505734e-01 7.65069586e-08 -2.89641469e-22)) ((1.08771910e-18 -3.01199755e-20 -2.17314881e-13) (-8.65002578e-19 4.22236255e-22 6.21154039e-08))
7.65            	((4.96207947e+00 4.52146860e-06 1.58070467e-20) (6.47870129e-01 7.60437143e-08 -2.87989863e-22)) ((1.08640308e-18 -3.01058706e-20 -2.23466211e-13) (-8.64488000e-19 4.20614477e-22 6.52281462e-08))
7.7             	((4.95539226e+00 4.39621837e-06 1.56983739e-20) (6.47236739e-01 7.46797889e-08 -2.86364754e-22)) ((1.08511157e-18 -3.00908761e-20 -2.22793572e-13) (-8.64012628e-19 4.19015504e-22 6.75898706e-08))
7.75            	((4.94909606e+00 4.44526391e-06 1.55888940e-20) (6.46608873e-01 7.33788824e-08 -2.84775590e-22)) ((1.08378028e-18 -3.00768843e-20 -2.21338139e-13) (-8.63542360e-19 4.17451280e-22 6.94326808e-08))
7.8             	((4.94256912e+00 4.47837995e-06 1.54797891e-20) (6.45985418e-01 7.29381692e-08 -2.83218215e-22)) ((1.08247596e-18 -3.00614997e-20 -2.27780034e-13) (-8.63077396e-19 4.15905124e-22 7.08414259e-08))
7.85            	((4.93580608e+00 4.35206589e-06 1.53717946e-20) (6.45363792e-01 7.20407068e-08 -2.81685300e-22)) ((1.08118185e-18 -3.00445144e-20 -2.31015294e-13) (-8.62621334e-19 4.14379433e-22 7.17666713e-08))
7.9             	((4.92918888e+00 4.37759178e-06 1.52624335e-20) (6.44744207e-01 7.06408396e-08 -2.80180024e-22)) ((1.07991168e-18 -3.00277865e-20 -2.28577140e-13) (-8.62170964e-19 4.12887349e-22 7.25300861e-08))
7.95            	((4.92279573e+00 4.45654349e-06 1.51524662e-20) (6.44128210e-01 6.99221196e-08 -2.78706724e-22)) ((1.07867692e-18 -3.00118519e-20 -2.41761038e-13) (-8.61722119e-19 4.11421675e-22 7.33737342e-08))
8               	((4.91635704e+00 4.46651287e-06 1.50478411e-20) (6.43515832e-01 6.92694628e-08 -2.77256437e-22)) ((1.07743964e-18 -2.99950393e-20 -2.46770486e-13) (-8.61276677e-19 4.09979397e-22 7.41685987e-08))
8.05            	((4.91046771e+00 3.87358610e-06 1.49549762e-20) (6.42910986e-01 6.43957860e-08 -2.75825774e-22)) ((1.07623574e-18 -2.99804608e-20 -2.44718308e-13) (-8.60815809e-19 4.08562069e-22 7.46520137e-08))
8.1             	((4.90458743e+00 4.34805740e-06 1.48535744e-20) (6.42313752e-01 6.39619971e-08 -2.74423620e-22)) ((1.07506469e-18 -2.99658604e-20 -2.61654413e-13) (-8.60382769e-19 4.07166055e-22 7.54020165e-08))
8.15            	((4.89841157e+00 3.90262562e-06 1.47521956e-20) (6.41721641e-01 6.17152508e-08 -2.73037117e-22)) ((1.07388289e-18 -2.99491275e-20 -2.65007200e-13) (-8.59967671e-19 4.05791579e-22 7.58439111e-08))
8.2             	((4.89263127e+00 4.17478656e-06 1.46554353e-20) (6.41135447e-01 6.16673683e-08 -2.71694113e-22)) ((1.07274045e-18 -2.99342143e-20 -2.79605766e-13) (-8.59554175e-19 4.04452389e-22 7.66164979e-08))
8.25            	((4.88647193e+00 4.91532507e-06 1.45523105e-20) (6.40552394e-01 6.35078582e-08 -2.70393588e-22)) ((1.07158660e-18 -2.99169960e-20 -3.27906105e-13) (-8.59149611e-19 4.03130708e-22 7.95296061e-08))
8.3             	((4.88012448e+00 5.82133254e-06 1.44319235e-20) (6.39969695e-01 6.73603224e-08 -2.69119495e-22)) ((1.07046213e-18 -2.98988551e-20 -3.61627395e-13) (-8.58753822e-19 4.01844169e-22 8.44635410e-08))
8.35            	((4.87549176e+00 3.48721194e-06 1.43702502e-20) (6.39401112e-01 6.11241461e-08 -2.67789781e-22)) ((1.06935419e-18 -2.98879905e-20 -2.76785105e-13) (-8.58301979e-19 4.00582054e-22 8.45540145e-08))
8.4             	((4.87021968e+00 4.67684918e-06 1.42825027e-20) (6.38842552e-01 6.22259887e-08 -2.66559411e-22)) ((1.06827913e-18 -2.98743970e-20 -3.34768671e-13) (-8.57846394e-19 3.99318896e-22 8.55762894e-08))
8.45            	((4.86397538e+00 5.95066076e-06 1.41756439e-20) (6.38277205e-01 6.78012114e-08 -2.65335126e-22)) ((1.06717046e-18 -2.98559512e-20 -3.70067692e-13) (-8.57368972e-19 3.98083345e-22 8.87276897e-08))
8.5             	((4.85931935e+00 3.81290542e-06 1.41028277e-20) (6.37717758e-01 6.24772272e-08 -2.64115048e-22)) ((1.06609914e-18 -2.98447484e-20 -3.25549917e-13) (-8.56834552e-19 3.96873229e-22 8.91719700e-08))
8.55            	((4.85370674e+00 5.70650637e-06 1.40164675e-20) (6.37160834e-01 6.50535781e-08 -2.62949938e-22)) ((1.06500568e-18 -2.98288829e-20 -3.69668272e-13) (-8.56308322e-19 3.95687171e-22 9.16223664e-08))
8.6             	((4.84694106e+00 5.54838302e-06 1.39168020e-20) (6.36595461e-01 6.43759099e-08 -2.61780404e-22)) ((1.06385878e-18 -2.98070298e-20 -3.86388838e-13) (-8.55807393e-19 3.94502388e-22 9.46959646e-08))
8.65            	((4.84085906e+00 5.54088357e-06 1.38266420e-20) (6.36026555e-01 6.19157355e-08 -2.60640150e-22)) ((1.06273907e-18 -2.97881982e-20 -3.86291259e-13) (-8.55294297e-19 3.93350347e-22 9.76844312e-08))
8.7             	((4.83431114e+00 6.31658283e-06 1.37226045e-20) (6.35451772e-01 6.18491828e-08 -2.59520333e-22)) ((1.06164441e-18 -2.97674884e-20 -4.10193147e-13) (-8.54794972e-19 3.92229324e-22 1.01248527e-07))
8.75            	((4.82696407e+00 6.77076193e-06 1.36012452e-20) (6.34864694e-01 6.26499084e-08 -2.58429245e-22)) ((1.06053337e-18 -2.97428148e-20 -4.34721269e-13) (-8.54366674e-19 3.91109834e-22 1.05882652e-07))
8.8             	((4.82010434e+00 6.55751939e-06 1.34841082e-20) (6.34268637e-01 6.05550982e-08 -2.57350440e-22)) ((1.05944471e-18 -2.97202990e-20 -4.32561972e-13) (-8.53950395e-19 3.90015888e-22 1.10065748e-07))
8.85            	((4.81489116e+00 4.91620467e-06 1.34046427e-20) (6.33680437e-01 5.44202304e-08 -2.56259158e-22)) ((1.05838832e-18 -2.97051742e-20 -3.61910588e-13) (-8.53499918e-19 3.88945302e-22 1.09911575e-07))
8.9             	((4.80907266e+00 5.72923937e-06 1.33162583e-20) (6.33097976e-01 5.13401235e-08 -2.55216792e-22)) ((1.05730166e-18 -2.96867027e-20 -3.98802952e-13) (-8.53055091e-19 3.87872920e-22 1.10798902e-07))
8.95            	((4.80309820e+00 5.51452208e-06 1.32258454e-20) (6.32518462e-01 4.82421916e-08 -2.54171235e-22)) ((1.05621460e-18 -2.96673413e-20 -3.93268317e-13) (-8.52619278e-19 3.86808676e-22 1.11445734e-07))
9               	((4.79738697e+00 5.01252578e-06 1.31390812e-20) (6.31943055e-01 4.45515104e-08 -2.53129566e-22)) ((1.05514727e-18 -2.96491758e-20 -3.75532504e-13) (-8.52187522e-19 3.85758219e-22 1.10970271e-07))
9.05            	((4.79106566e+00 6.11431930e-06 1.30362970e-20) (6.31365916e-01 4.33755628e-08 -2.52140765e-22)) ((1.05407988e-18 -2.96280298e-20 -4.39777121e-13) (-8.51778904e-19 3.84707769e-22 1.13412741e-07))
9.1             	((4.78414695e+00 6.34342320e-06 1.29237289e-20) (6.30780531e-01 4.21330578e-08 -2.51145037e-22)) ((1.05300153e-18 -2.96037665e-20 -4.55325447e-13) (-8.51399120e-19 3.83668733e-22 1.16815412e-07))
9.15            	((4.77803309e+00 5.55568741e-06 1.28204965e-20) (6.30193386e-01 3.68097434e-08 -2.50127285e-22)) ((1.05195156e-18 -2.95829750e-20 -4.20004743e-13) (-8.51015540e-19 3.82662036e-22 1.18537470e-07))
9.2             	((4.77167037e+00 5.86622047e-06 1.27166451e-20) (6.29604202e-01 3.42195431e-08 -2.49211004e-22)) ((1.05089492e-18 -2.95606468e-20 -4.59681338e-13) (-8.50620880e-19 3.81678284e-22 1.21412339e-07))
9.25            	((4.76649297e+00 5.08182476e-06 1.26475558e-20) (6.29024086e-01 3.25064204e-08 -2.48202413e-22)) ((1.04986732e-18 -2.95434904e-20 -3.77823207e-13) (-8.50168329e-19 3.80721172e-22 1.19754106e-07))
9.3             	((4.76098834e+00 4.81951448e-06 1.25542984e-20) (6.28450610e-01 2.58739450e-08 -2.47279119e-22)) ((1.04885708e-18 -2.95248209e-20 -4.30564005e-13) (-8.49713477e-19 3.79751017e-22 1.19776152e-07))
9.35            	((4.75551913e+00 5.36329835e-06 1.24613597e-20) (6.27882671e-01 2.24551079e-08 -2.46361237e-22)) ((1.04785320e-18 -2.95061758e-20 -4.29859707e-13) (-8.49253044e-19 3.78816530e-22 1.20343564e-07))
9.4             	((4.75010827e+00 5.30589119e-06 1.23686122e-20) (6.27319734e-01 1.97489038e-08 -2.45464879e-22)) ((1.04686180e-18 -2.94877274e-20 -4.37383203e-13) (-8.48786489e-19 3.77891946e-22 1.21068467e-07))
9.45            	((4.74482058e+00 4.71723970e-06 1.22801239e-20) (6.26762209e-01 1.46393682e-08 -2.44581870e-22)) ((1.04587606e-18 -2.94696543e-20 -4.28267664e-13) (-8.48309912e-19 3.76973708e-22 1.21076474e-07))
9.5             	((4.73954214e+00 4.78884891e-06 1.21946701e-20) (6.26210081e-01 1.01582501e-08 -2.43698247e-22)) ((1.04488738e-18 -2.94512978e-20 -4.25496010e-13) (-8.47853125e-19 3.76076684e-22 1.20755693e-07))
9.55            	((4.73381117e+00 5.88629717e-06 1.20908909e-20) (6.25658374e-01 1.07822614e-08 -2.42872770e-22)) ((1.04392558e-18 -2.94312576e-20 -4.70616601e-13) (-8.47461463e-19 3.75186134e-22 1.22376611e-07))
9.6             	((4.72841048e+00 4.63148338e-06 1.19957305e-20) (6.25108657e-01 3.80413108e-09 -2.42003761e-22)) ((1.04297464e-18 -2.94126223e-20 -4.33965364e-13) (-8.47065336e-19 3.74306713e-22 1.22604714e-07))
9.65            	((4.72328137e+00 4.92022130e-06 1.19041268e-20) (6.24563703e-01 -2.01602611e-09 -2.41123998e-22)) ((1.04204209e-18 -2.93952144e-20 -4.25149933e-13) (-8.46663247e-19 3.73423483e-22 1.20811815e-07))
9.7             	((4.71852951e+00 4.62103763e-06 1.18152867e-20) (6.24025555e-01 -8.32319203e-09 -2.40264721e-22)) ((1.04112014e-18 -2.93794418e-20 -4.21087644e-13) (-8.46268216e-19 3.72540363e-22 1.18494346e-07))
9.75            	((4.71369535e+00 4.49437327e-06 1.17291185e-20) (6.23493494e-01 -1.52609353e-08 -2.39409559e-22)) ((1.04020943e-18 -2.93632576e-20 -4.15978883e-13) (-8.45877905e-19 3.71658451e-22 1.16486192e-07))
9.8             	((4.70917091e+00 4.52944832e-06 1.16510691e-20) (6.22969698e-01 -2.10187914e-08 -2.38545075e-22)) ((1.03930840e-18 -2.93483207e-20 -3.96569930e-13) (-8.45479624e-19 3.70787221e-22 1.14333538e-07))
9.85            	((4.70431128e+00 4.24523208e-06 1.15652301e-20) (6.22451221e-01 -2.83465526e-08 -2.37705427e-22)) ((1.03842362e-18 -2.93318889e-20 -3.97456373e-13) (-8.45089762e-19 3.69904968e-22 1.12609016e-07))
9.9             	((4.69966462e+00 4.50979379e-06 1.14869414e-20) (6.21939112e-01 -3.41924780e-08 -2.36854836e-22)) ((1.03752797e-18 -2.93162510e-20 -3.82332620e-13) (-8.44697274e-19 3.69046634e-22 1.10946053e-07))
9.95            	((4.69437992e+00 4.18764523e-06 1.13884728e-20) (6.21427733e-01 -4.09120385e-08 -2.36038643e-22)) ((1.03663897e-18 -2.92974767e-20 -3.86299499e-13) (-8.44316977e-19 3.68171121e-22 1.09430137e-07))
10              	((4.68927694e+00 3.62866362e-06 1.13070272e-20) (6.20917932e-01 -5.04604627e-08 -2.35190162e-22)) ((1.03572546e-18 -2.92787589e-20 -3.44800577e-13) (-8.43927378e-19 3.67325338e-22 1.06982213e-07))
10.05           	((4.68458612e+00 4.11672491e-06 1.12309794e-20) (6.20412744e-01 -5.70379863e-08 -2.34399153e-22)) ((1.03482338e-18 -2.92619049e-20 -3.53687565e-13) (-8.43525826e-19 3.66498300e-22 1.04993145e-07))
10.1            	((4.67942556e+00 4.19616008e-06 1.11394565e-20) (6.19908521e-01 -6.24314520e-08 -2.33638025e-22)) ((1.03393256e-18 -2.92428488e-20 -3.59022274e-13) (-8.43133989e-19 3.65685625e-22 1.03506302e-07))
10.15           	((4.67450567e+00 3.80337571e-06 1.10503698e-20) (6.19406421e-01 -7.03605245e-08 -2.32880337e-22)) ((1.03305331e-18 -2.92247815e-20 -3.39259870e-13) (-8.42744045e-19 3.64905569e-22 1.01985540e-07))
10.2            	((4.66998058e+00 3.85682868e-06 1.09718497e-20) (6.18910011e-01 -7.80995178e-08 -2.32148604e-22)) ((1.03218700e-18 -2.92085159e-20 -3.30060198e-13) (-8.42350507e-19 3.64153689e-22 1.00535922e-07))
10.25           	((4.66588276e+00 4.05661912e-06 1.09135118e-20) (6.18423296e-01 -8.45091729e-08 -2.31435140e-22)) ((1.03132208e-18 -2.91942084e-20 -3.17883306e-13) (-8.41943677e-19 3.63425924e-22 9.91479075e-08))
10.3            	((4.66091295e+00 3.26135125e-06 1.08354362e-20) (6.17939368e-01 -9.43369394e-08 -2.30741834e-22)) ((1.03043427e-18 -2.91758348e-20 -3.06202112e-13) (-8.41548936e-19 3.62694484e-22 9.72160840e-08))
10.35           	((4.65597064e+00 3.37204964e-06 1.07565591e-20) (6.17456563e-01 -1.02586145e-07 -2.30052007e-22)) ((1.02955574e-18 -2.91577367e-20 -2.94679645e-13) (-8.41160693e-19 3.61984038e-22 9.54648870e-08))
10.4            	((4.65143091e+00 3.37327130e-06 1.06774690e-20) (6.16977564e-01 -1.09646482e-07 -2.29379101e-22)) ((1.02870031e-18 -2.91418780e-20 -2.92762776e-13) (-8.40771882e-19 3.61280252e-22 9.39312606e-08))
10.45           	((4.64649515e+00 3.30822732e-06 1.05947210e-20) (6.16499810e-01 -1.16581409e-07 -2.28693703e-22)) ((1.02783148e-18 -2.91241756e-20 -2.84770905e-13) (-8.40392856e-19 3.60570569e-22 9.26398729e-08))
10.5            	((4.64119812e+00 2.65315472e-06 1.05186644e-20) (6.16019879e-01 -1.24800408e-07 -2.28015307e-22)) ((1.02692488e-18 -2.91046204e-20 -2.76429053e-13) (-8.40044879e-19 3.59849277e-22 9.06465571e-08))
